country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,,Notes 2000,Source 2000,Notes 2001,Source 2001,Notes 2002,Source 2002,Notes 2003,Source 2003,Notes 2004,Source 2004,Notes 2005,Source 2005,Notes 2006,Source 2006,Notes 2007,Source 2007,Notes 2008,Source 2008,Notes 2009,Source 2009,Notes 2010,Source 2010,Notes 2011,Source 2011,Notes 2012,Source 2012,Notes 2013,Source 2013,Notes 2014,Source 2014,Notes 2015,Source 2015,Notes 2016,Source 2016
Netherlands,43.98,49.37,61.29,64.35,68.52,81,83.7,85.82,87.42,89.63,90.72,91.42,92.86,93.96,91.67,91.72,90.41,10.6,,"KPN, Libertel.",,Independent Post and Telecommunications Authority (OPTA).,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Break in series. Population age 12+.,Statistics Netherlands.,Population age 12+.,Statistics Netherlands.,Population age 12+.,Statistics Netherlands.
New Caledonia,13.94,18.24,22.39,26.41,30.3,32.36,33.52,35.05,34.51,33.99,42,50,58,66,70,74,,10.6,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et des Télécommunications (OPT).,,Office des Postes et Télécommunications de Nouvelle-Calédonie,,Office des Postes et Télécommunications de Nouvelle-Calédonie,,Office des Postes et Télécommunications de Nouvelle-Calédonie,,ITU estimate. ,,ITU estimate. ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,
New Zealand,47.38,53.24,59.08,60.96,61.85,62.72,69,69.76,72.03,79.7,80.46,81.23,81.64,82.78,85.5,88.22,88.47,10.6,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,Population age 15+.,Statistics New Zealand.,Estimate based on survey's results. Population age 15+.,ITU estimate.,Estimate based on survey's results. Population age 15+.,ITU estimate.,Population age 15+.,Statistics New Zealand.,,ITU estimates.,,ITU estimates.,Recent users are those who used the Internet in the last 12 months. Individuals age 15+.,Statistics New Zealand,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Nicaragua,0.98,1.45,1.71,1.88,2.32,2.57,2.81,3.9,5.3,7.3,10,10.6,13.5,15.5,17.6,19.7,24.57,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Instituto Nicaraguense de Telecomunicaciones y Correos,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Niger,0.04,0.11,0.13,0.16,0.19,0.22,0.29,0.39,0.7,0.76,0.83,1.3,1.41,1.7,1.95,2.48,4.32,10.6,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Institut National de la Statistique (INS).,,Institut National de la Statistique,,ITU estimate.,,Institut National de la Statistique,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.,,ITU Estimate.
Nigeria,0.06,0.09,0.32,0.56,1.29,3.55,5.55,6.77,8,9.3,11.5,13.8,16.1,19.1,21,24.5,25.67,10.6,,Nigerian Telecommunications Plc (NITEL).,,Nigerian Telecommunications Plc (NITEL).,,Nigerian Communications Commission (NCC).,,Nigerian Communications Commission (NCC).,,Nigerian Communications Commission (NCC).,,NCC estimate.,,Nigerian Communications Commission (NCC).,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.
Niue,26.51,32.66,39.15,43.13,47.34,51.7,56.25,61.01,65.92,74.48,76.97,79.56,,,,,,10.6,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,,,,,,,,,
Northern Marianas,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,52,64,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39,93.49,94.65,95.05,96.3,96.81,97.3,10.6,,ITU estimate.,,ITU estimate.,,ITU estimate.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,"Population age 16-74.
",Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,Eurostat.
Oman,3.52,5.89,6.87,7.26,6.76,6.68,8.3,16.68,20,26.8,35.83,48,60,66.45,70.22,66.13,69.93,10.6,"Based on the number of Internet subscriptions, a multiplier of 3.54 was used to estimate the proportion of Internet users. ",,"Based on the number of Internet subscriptions, a multiplier of 3.54 was used to estimate the proportion of Internet users. ",,"Based on the number of Internet subscriptions, a multiplier of 3.54 was used to estimate the proportion of Internet users. ",,,,,,,,,,Excl. mobile Internet users. ,Telecommunications Regulatory Authority,,Telecommunication Regulatory Authority,,ITU estimate.,Population age 5+. Census.,Telecommunication Regulatory Authority,,ITU estimate.,,ITU estimate.,Population age 5+. Excluding population living in workers’ camps.,ITA.,,ITU estimate.,,ITU Estimate.,,Information Technology Authority (ITA).
Pakistan,,1.32,2.58,5.04,6.16,6.33,6.5,6.8,7,7.5,8,9,9.96,10.9,12,14,15.51,10.6,,,,,,,,,,,,,,ITU estimate. ,,ITU estimate. ,,ITU estimate. ,,ITU estimate. ,,ITU estimate. ,,ITU estimate. ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Pakistan Bureau of Statistics.
Palestine,1.11,1.84,3.1,4.13,4.4,16.01,18.41,21.18,24.36,32.23,37.4,41.08,43.4,46.6,53.67,57.42,61.18,10.6,,,,,,,,,,,Population age 10+.,ITU estimate. ,Population age 10+.,Palestinian Central Bureau of Statistics,Population age 10+.,ITU estimate. ,Population age 10+.,ITU estimate.,Population age 10+.,Palestinian Central Bureau of Statistics,Refers to total population.,ITU estimate.,Refers to total population.,ITU estimate based on Palestinian Central Bureau of Statistics,,Palestinian Central Bureau of Statistics,,ITU estimate.,Population age 10+.,Palestinian Central Bureau of Statistics,,ITU estimate.,,ITU Estimate.
Panama,6.55,7.27,8.52,9.99,11.14,11.48,17.35,22.29,33.82,39.08,40.1,42.7,40.3,44.03,44.92,51.21,54,10.6,,,,,,,,,,,,,,,,Autoridad Nacional de los Servicios Públicos,"Multipliers were applied to residential and commercial suscriptions, taking into account the average size of households and employees per business.",Autoridad Nacional de los Servicios Públicos (ASEP),"Multipliers were applied to residential and commercial suscriptions, taking into account the average size of households and employees per business.",Autoridad Nacional de los Servicios Públicos (ASEP),"
Multipliers were applied to residential and commercial suscriptions, taking into account the average size of households and employees per business.",Autoridad Nacional de los Servicios Públicos (ASEP),Preliminary.,Autoridad Nacional de los Servicios Públicos (ASEP),last 6 months. Population age 10+.,Instituto Nacional de Estadística y Censo,Population age 10+.,Instituto Nacional de Estadística y Censo,Population age 10+.,Instituto Nacional de Estadística y Censo,Population age 10+,CONTRALORIA GENERAL - INSTITUTO NACIONAL DE ESTADÌSTICA Y CENSO,,ITU Estimate.
Papua New Guinea,0.84,0.9,1.32,1.37,1.51,1.72,1.75,1.79,1.15,1.61,1.28,2,3.5,5.1,6.5,7.9,9.6,10.6,,Telikom PNG.,,Telikom PNG.,,Telikom PNG.,,Telikom PNG.,,Telikom PNG.,,Telikom PNG.,,Telikom PNG.,,ITU estimate.,Population age 10+.,National Information & Communications Technology Authority,Population age 10+.,National Information & Communications Technology Authority,Population age 10+.,National Information & Communications Technology Authority,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Paraguay,0.75,1.1,1.79,2.11,3.45,7.91,7.96,11.21,14.27,18.9,19.8,24.76,29.34,36.9,43,48.44,51.35,10.6,,Comisión Nacional de Telecomunicaciones.,,Comisión Nacional de Telecomunicaciones.,,Comisión Nacional de Telecomunicaciones.,,Comisión Nacional de Telecomunicaciones.,,Comisión Nacional de Telecomunicaciones.,Population age 10+ using internet in the last 3 months. ,"Dirección General de Estadística, Encuestas y Censos",Estimated based on Survey's results. Population age 10+.,ITU estimate.,Population age 10+ using internet in the last 3 months. ,"Dirección General de Estadística, Encuestas y Censos",Population age 10+ using internet in the last 3 months. ,"Dirección General de Estadística, Encuestas y Censos",Population age 10+ using internet in the last 3 months. ,"Dirección General de Estadística, Encuestas y Censos",Population age 10+ using internet in the last 3 months. ,Comisión Nacional de Telecomunicaciones,Population age 10+ using internet in the last 3 months. ,"Dirección General de Estadística, Encuestas y Censos (DGEEC)",Population age 10+ using internet in the last 3 months. ,"Direccion General de Estadistica, Encuestas y Censos",Population age 10+ using internet in the last 3 months. ,"Direccion General de Estadistica, Encuestas y Censos",Population age 10+ using internet in the last 3 months. ,"Direccion General de Estadistica, Encuestas y Censos",Population age 10+.,"Dirección de Encuestas a Hogares, DGEEC",,ITU Estimate.
Peru,3.08,7.58,8.97,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.9,45.46,10.6,,ITU estimate.,,Maximixe estimate.,,Maximixe estimate.,,Instituto Nacional de Estadística e Informática,Estimated based on Survey's results (2003 and 2008).,ITU estimate based on INEI.,Estimated based on Survey's results (2003 and 2008).,ITU estimate based on INEI.,Estimated based on Survey's results (2003 and 2008).,ITU estimate based on INEI.,Estimated based on Survey's results (2003 and 2008).,ITU estimate based on INEI.,Population age 6+ using Internet in the last month.,Instituto Nacional de Estadística e Informática,Population age 6+.,Ministerio de Transportes y Comunicaciones,Population age 6+.,Instituto Nacional de Estadística e Informática,Población de 6 y más  años de edad,INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA (INEI),Population age 6+.,Instituto Nacional de Estadistica e Informatica,Population age 6+.,Instituto Nacional de Estadistica e Informatica,Population age 6+.,Instituto Nacional de Estadistica e Informatica,Population age 6+.,Instituto Nacional de Estadistica e Informatica,,Instituto Nacional de Estadistica e Informatica.
Philippines,1.98,2.52,4.33,4.86,5.24,5.4,5.74,5.97,6.22,9,25,29,36.24,48.1,49.6,53.7,55.5,10.6,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,ITU estimate.,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,National Telecommunications Commission (NTC).,,NATIONAL TELECOMMUNICATIONS COMMISSION,,ITU estimate.,,ITU estimate.,Population aged 10-64.,Office of the National Statistician.,,ITU estimate.,,ITU Estimate.,,ITU Estimate.
Poland,7.29,9.9,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.95,62.31,62.85,66.6,68,73.3,10.6,,Office of Electronic Communications.,,Office of Electronic Communications.,,Office of Electronic Communications.,,Office of Electronic Communications.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74. Last three months.,Central Statistical Office.,Population age 16-74. Last three months.,Central Statistical Office.,Population age 16-74. Last three months.,Central Statistical Office.
Portugal,16.43,18.09,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.25,60.34,62.1,64.59,68.63,70.42,10.6,,EuroBarometer. ITU estimate. UMIC.,,EuroBarometer. ITU estimate. UMIC.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,Instituto Nacional de Estatistica.
Puerto Rico,10.47,15.63,17.55,19.71,22.13,23.4,25.44,27.86,38,41.5,45.3,48,69,69,76.13,79.47,80.32,10.6,,Puerto Rico Telephone Company (PRTC).,,Puerto Rico Telephone Company (PRTC).,,Puerto Rico Telephone Company (PRTC).,,Puerto Rico Telephone Company (PRTC).,,Puerto Rico Telephone Company (PRTC).,,ITU estimate.,,Puerto Rico Telephone Company (PRTC).,,Instituto de Estadísticas de Puerto Rico,"Source: Estudios Técnicos, Inc., Internet Pulse, 2008.  Reference population: All inhabitants 12 years and older.  ",Puerto Rico Institute of Statistics,Population age 12+. ,ITU estimate.,"Source: Estudios Técnicos, Inc., Internet Pulse, 2010.  Reference population: All inhabitants 12 years and older.  ",Puerto Rico Institute of Statistics,"Source: Estudios Técnicos, Inc., Estudio de comportamiento sobre el uso de medios digitales y móviles, 2011.  Reference population: All inhabitants 12 years and older.  ",Puerto Rico Institute of Statistics,Source: Connect Puerto Rico. 2012 Connect Puerto Rico Residential Technology Assessment. www.connectpr.org,Instituto de Estadisticas de Puerto Rico,Population age 18+.,Instituto de Estadisticas de Puerto Rico,Population age 18+,Instituto de Estadisticas de Puerto Rico,,ITU estimate.,,ITU estimate. 
Qatar,4.86,6.17,10.23,19.24,20.7,24.73,28.97,37,44.3,53.1,69,69,69.3,85.3,91.49,92.88,94.29,10.6,,,,,,,,,,,,,,,,ictQATAR,,ITU estimate.,,ITU estimate.,Refers to overall population. ,Supreme Council of Information & Communication Technology ,Refers to overall population.,ITU estimate.,Overall population.,Ministry Of Information & Communication Technology (ictQATAR),Preliminary. Refers to overall population.,Ministry Of Information & Communication Technology (ictQATAR),,ITU estimate.,"""Mainstream"" population age 15+ living in households. ",Ministry Of Transport and Communications,,ITU Estimate.
Réunion [included in France data],13.82,16.3,20.05,23.67,25.89,28.06,30.18,32.25,34.29,36.28,,,,,,,,10.6,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,,,,,,,,,,,,,
Romania,3.61,4.54,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93,40.01,45.88,49.76,54.08,55.76,59.5,10.6,,Rom-Telecom.,,Rom-Telecom.,,National Regulatory Authority for Communications.,,ITU estimate based on Eurostat.,,Eurostat.,Estimated based on Survey's results. Population age 16-74.,ITU estimate based on Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Eurostat.,,National Institute of Statistics.
Russian Federation,1.98,2.94,4.13,8.3,12.86,15.23,18.02,24.66,26.83,29,43,49,63.8,67.97,70.52,73.41,73.09,10.6,,,,,,,,,,,,,,,,Ministry of Telecom and Mass Communications of the Russian Federation,,ITU estimate.,Population age less tan 74.,State Statistics Committe.,Population age 16-74.,Ministry of Telecom and Mass Communications of the Russian Federation,,Ministry of Telecom and Mass Communications of the Russian Federation,,Federal State Statistics Service of the Russian Federation,Population age 15-72.,Federal State Statistics Service of the Russian Federation,Population age 15-72 who used the Internet in the last 12 months.,Federal State Statistics Service of the Russian Federation,Percentage of population aged 15-72 years who used the Internet in the last 12 months.,Federal State Statistics Service (Rosstat),Percentage of population aged 15-72 years who used the Internet in the last 12 months.,Federal State Statistics Service (Rosstat).
Rwanda,0.06,0.24,0.29,0.36,0.43,0.56,,2.12,4.5,7.7,8,7,8.02,9,10.6,18,20,10.6,,,,,,,,,,,,ITU estimate.,,,,ITU estimate.,,Agence Rwandaise de Régulation des Services d'Utilité Publique (RURA),Survey conducted by Rwanda Utilities Regulatory Agency in February 2010,Agence Rwandaise de Régulation des Services d'Utilité Publique (RURA),,ITU based on RURA report.,,ITU based on RURA report.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
S. Tomé & Principe,4.64,6.31,7.58,10.16,13.32,13.76,14.18,14.59,15.48,16.41,18.75,20.16,21.57,23,24.41,25.82,28,10.6,,Companhia Santomense de Telecomuniçaôes s.a.r.l. (CST).,,Companhia Santomense de Telecomuniçaôes s.a.r.l. (CST).,,Companhia Santomense de Telecomuniçaôes s.a.r.l. (CST).,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Companhia Santomense de Telecomuniçaôes s.a.r.l. (CST).,,ITU estimate.,,ITU estimate.,,Autoridade Geral de Regulação,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.,,ITU Estimate.
Samoa,0.57,1.69,2.24,2.8,3.08,3.35,4.47,4.75,5.03,6,7,11,12.92,15.3,21.2,25.41,29.41,10.6,,Samoa Communications Ltd.,,Samoa Communications Ltd.,,Samoa Communications Ltd.,,Samoa Communications Ltd.,,Samoa Communications Ltd.,,Samoa Communications Ltd.,,Samoa Communications Ltd.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate. ,,ITU estimate. ,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
San Marino,48.8,50.34,50.83,50,50.57,50.26,50.21,50.36,54.52,54.21,,49.6,,,,,,10.6,,,,,,,,,,,,,,Direzione Generale Poste e Telecomunicazioni.,,Direzione Generale Poste e Telecomunicazioni.,,Direzione Generale Poste e Telecomunicazioni,,Direzione Generale Poste e Telecomunicazioni,,,,Direzione Generale Poste e Telecomunicazioni,,,,,,,,,,
Saudi Arabia,2.21,4.68,6.38,8,10.23,12.71,19.46,30,36,38,41,47.5,54,60.5,64.71,69.62,73.75,10.6,,Saudi Telecommunications Company.,,Saudi Telecommunications Company.,,Saudi Telecommunications Company.,,Saudi Telecommunications Company.,,Saudi Telecommunications Company.,,Communication and Information Technology Commission.,,Communication and Information Technology Commission.,,CITC Market Studies Department.,,CITC Market Studies Department. ,,CITC,,Communication and Information Technology Commission,,Communication and Information Technology Commission,,ITU estimate.,,ITU estimate.,Population age 12-65 over total population,Communication and Information Technology Commission,Population age 12-65 over total population,Communications & IT Commission,,Communications & IT Commission.
Senegal,0.4,0.98,1.01,2.1,4.39,4.79,5.61,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,21.69,25.66,10.6,,Société Nationale des Télécommunications du Sénégal (SONATEL).,,Société Nationale des Télécommunications du Sénégal (SONATEL).,,Société Nationale des Télécommunications du Sénégal (SONATEL).,,Société Nationale des Télécommunications du Sénégal (SONATEL).,,Agence de Régulation des Télécommunications.,,Agence de Régulation des Télécommunications.,,Agence de Régulation des Télécommunications.,,ITU estimate.,,ITU estimate.,Refers to total population. Survey result: 14.5% for population age 12+.,ITU estimate.,Refers to total population. Survey result: 16% for population age 12+.,ITU estimate.,Refers to total population. Country estimates 17.5% for population age 12+.,ITU estimate.,Refers to total population.,ITU estimate.,Refers to total population.,ITU estimate.,Refers to total population.,ITU estimate.,,ITU estimate.,,ITU Estimate.
Serbia,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.45,62.08,65.32,67.06,10.6,,,,,,,,,Population age 16-74.,ITU estimate. ,Population age 16-74.,ITU estimate. ,Population age 16-74.,Statistical Office of the Republic of Serbia.,Population age 16-74.,Eurostat.,,Republic Agency for Electronic Communications (RATEL),,Republic Agency for Electronic Communications (RATEL),,Republic Agency for Electronic Communications (RATEL),,Republic Agency for Electronic Communications (RATEL),,ITU estimate.,Population age 16-74.,Statistical Office of the Republic of Serbia,Population age 16-74.,Statistical Office of the Republic of Serbia,Population age 16-74.,Statistical Office of the Republic of Serbia,,Statistical Office of the Republic of Serbia.
Seychelles,7.4,11.02,14.3,14.59,24.27,25.41,34.95,38.38,40.44,,41,43.16,47.08,50.4,51.25,54.26,56.51,10.6,,ITU estimate.,Data at 31st December 2001.,Ministry of Information Technology and Communication.,,Ministry of Information Technology and Communication.,,Ministry of Information Technology and Communication.,,Ministry of Information Technology and Communication.,,Ministry of Information Technology and Communication.,,Ministry of Information Technology and Communication.,,MInistry of National Development,,MInistry of National Development,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Sierra Leone,0.12,0.16,0.18,0.19,0.2,0.22,0.23,0.24,0.25,0.26,0.58,0.9,2.5,4,6.06,6.34,11.77,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.,,ITU Estimate.
Singapore,36,41.67,47,53.84,62,61,59,69.9,69,69,71,71,72,80.9,79.03,79.01,81,10.6,,Infocomm Development Authority of Singapore,,Infocomm Development Authority of Singapore,,Infocomm Development Authority of Singapore,,Infocomm Development Authority of Singapore,Population age 15+.,Infocomm Development Authority of Singapore.,Population age 15+.,Infocomm Development Authority of Singapore.,Population age 15+.,Infocomm Development Authority of Singapore,Estimated based on proportion of resident Internet users (aged 7 & above) from IDA's annual survey on infocomm usage in household and by individuals. ,Infocomm Development Authority of Singapore,Estimated based on proportion of resident Internet users (aged 7 & above) from IDA's annual survey on infocomm usage in household and by individuals. ,Infocomm Development Authority of Singapore,Estimated based on proportion of resident Internet users (aged 7 & above) from IDA's annual survey on infocomm usage in household and by individuals. ,Infocomm Development Authority of Singapore,Estimated based on proportion of resident Internet users (aged 7 & above) from IDA's annual survey on infocomm usage in household and by individuals. ,Infocomm Development Authority of Singapore,Residents aged 7 years and above.,Infocomm Development Authority of Singapore,Residents aged 7 years and above.,Infocomm Development Authority of Singapore,Populatin age 7+.,Infocomm Development Authority of Singapore,All population,Infocomm Development Authority of Singapore,,Infocomm Development Authority of Singapore.,,ITU Estimate.
Slovakia,9.43,12.53,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.44,76.71,77.88,79.98,77.63,80.48,10.6,,"Ministry of Transport, Posts and Telecommunications.",,"Ministry of Transport, Posts and Telecommunications.",,"Ministry of Transport, Posts and Telecommunications.",,"Ministry of Transport, Posts and Telecommunications.",Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74 in the last 3 months (source: Eurostat).,"Eurostat.

Eurostat.
Eurostat.
",Population age 16-74 in the last 3 months (source: Eurostat).,"Ministry of Transport, Construction and Regional Development of the Slovak Republic  ",Population age 16-74 in the last 3 months (source: Eurostat).,"Ministry of Transport, Construction and Regional Development of the Slovak Republic  ", Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population 16-74. Last three months.,Statistical Office of the Slovak Republic.,Population 16-74. Last three months.,Statistical Office of the Slovak Republic.,Population 16-74. Last three months.,Statistical Office of the Slovak Republic.
Slovenia,15.11,30.18,27.84,31.85,40.81,46.81,54.01,56.74,58,64,70,67.34,68.35,72.68,71.59,73.1,75.5,10.6,,Ministry of Transport and Communications.,,"Telecommunications, Broadcasting and Post Agency.",,"Telecommunications, Broadcasting and Post Agency.",,"Telecommunications, Broadcasting and Post Agency.",,Eurostat.,In the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat., Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Statistical Office of the Republic of Slovenia.,Population age 16-74.,Statistical Office of the Republic of Slovenia.,,Statistical Office of the Republic of Slovenia.
Solomon Islands,0.48,0.47,0.5,0.56,0.65,0.84,1.65,2,3,4,5,6,7,8,9,10,11,10.6,,,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Somalia,0.02,0.08,0.12,0.38,1.05,1.08,1.1,1.12,1.14,1.16,,1.25,1.38,1.5,1.63,1.76,1.88,10.6,,Ministry of Posts and Telecommunications.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
South Africa,5.35,6.35,6.71,7.01,8.43,7.49,7.61,8.07,8.43,10,24,33.97,41,46.5,49,51.92,54,10.6,,"Media Africa, Internet Solutions, W2003-2004.",,"Media Africa, Internet Solutions, W2003-2004.",,"Media Africa, Internet Solutions, W2003-2004.",,"Media Africa, Internet Solutions, W2003-2004.",,"Media Africa, Internet Solutions, W2003-2004.",,"Media Africa, Internet Solutions, W2003-2004.",,"Media Africa, Internet Solutions, W2003-2004.",,World Wide Worx.,,Independent Communications Authority of South Africa,,ITU estimate based on SAARF.,,ITU estimate.,Population age 5+.,Statistics South Africa,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Spain,13.62,18.15,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.09,69.81,71.64,76.19,78.69,80.56,10.6,November. Population age 14+.,red.es. Spanish Internet Users Association.,November. Population age 14+.,red.es. Spanish Internet Users Association.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,Population age 16-74 using Internet in the last 12 months.,Eurostat.,CMT's survey. Population age 10+.,Comisión del Mercado de las Telecomunicaciones,CMT's survey. Population age 10+.,Comisión del Mercado de las Telecomunicaciones,CMT's survey. Population age 10+.,Comisión del Mercado de las Telecomunicaciones,CMT's survey. Population age 10+.,Comisión del Mercado de las Telecomunicaciones, Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Instituto Nacional de Estadistica.,,Instituto Nacional de Estadistica.
